"","word","sentiment"
"4580","unwillingness","negative"
"4581","unwise","negative"
"4582","unwisely","negative"
"4583","unworkable","negative"
"4584","unworthy","negative"
"4585","unyielding","negative"
"4586","upbraid","negative"
"4587","upheaval","negative"
"4588","uprising","negative"
"4589","uproar","negative"
"4590","uproarious","negative"
"4591","uproariously","negative"
"4592","uproarous","negative"
"4593","uproarously","negative"
"4594","uproot","negative"
"4595","upset","negative"
"4596","upseting","negative"
"4597","upsets","negative"
"4598","upsetting","negative"
"4599","upsettingly","negative"
"4600","urgent","negative"
"4601","useless","negative"
"4602","usurp","negative"
"4603","usurper","negative"
"4604","utterly","negative"
"4605","vagrant","negative"
"4606","vague","negative"
"4607","vagueness","negative"
"4608","vain","negative"
"4609","vainly","negative"
"4610","vanity","negative"
"4611","vehement","negative"
"4612","vehemently","negative"
"4613","vengeance","negative"
"4614","vengeful","negative"
"4615","vengefully","negative"
"4616","vengefulness","negative"
"4617","venom","negative"
"4618","venomous","negative"
"4619","venomously","negative"
"4620","vent","negative"
"4621","vestiges","negative"
"4622","vex","negative"
"4623","vexation","negative"
"4624","vexing","negative"
"4625","vexingly","negative"
"4626","vibrate","negative"
"4627","vibrated","negative"
"4628","vibrates","negative"
"4629","vibrating","negative"
"4630","vibration","negative"
"4631","vice","negative"
"4632","vicious","negative"
"4633","viciously","negative"
"4634","viciousness","negative"
"4635","victimize","negative"
"4636","vile","negative"
"4637","vileness","negative"
"4638","vilify","negative"
"4639","villainous","negative"
"4640","villainously","negative"
"4641","villains","negative"
"4642","villian","negative"
"4643","villianous","negative"
"4644","villianously","negative"
"4645","villify","negative"
"4646","vindictive","negative"
"4647","vindictively","negative"
"4648","vindictiveness","negative"
"4649","violate","negative"
"4650","violation","negative"
"4651","violator","negative"
"4652","violators","negative"
"4653","violent","negative"
"4654","violently","negative"
"4655","viper","negative"
"4656","virulence","negative"
"4657","virulent","negative"
"4658","virulently","negative"
"4659","virus","negative"
"4660","vociferous","negative"
"4661","vociferously","negative"
"4662","volatile","negative"
"4663","volatility","negative"
"4664","vomit","negative"
"4665","vomited","negative"
"4666","vomiting","negative"
"4667","vomits","negative"
"4668","vulgar","negative"
"4669","vulnerable","negative"
"4670","wack","negative"
"4671","wail","negative"
"4672","wallow","negative"
"4673","wane","negative"
"4674","waning","negative"
"4675","wanton","negative"
"4676","war-like","negative"
"4677","warily","negative"
"4678","wariness","negative"
"4679","warlike","negative"
"4680","warned","negative"
"4681","warning","negative"
"4682","warp","negative"
"4683","warped","negative"
"4684","wary","negative"
"4685","washed-out","negative"
"4686","waste","negative"
"4687","wasted","negative"
"4688","wasteful","negative"
"4689","wastefulness","negative"
"4690","wasting","negative"
"4691","water-down","negative"
"4692","watered-down","negative"
"4693","wayward","negative"
"4694","weak","negative"
"4695","weaken","negative"
"4696","weakening","negative"
"4697","weaker","negative"
"4698","weakness","negative"
"4699","weaknesses","negative"
"4700","weariness","negative"
"4701","wearisome","negative"
"4702","weary","negative"
"4703","wedge","negative"
"4704","weed","negative"
"4705","weep","negative"
"4706","weird","negative"
"4707","weirdly","negative"
"4708","wheedle","negative"
"4709","whimper","negative"
"4710","whine","negative"
"4711","whining","negative"
"4712","whiny","negative"
"4713","whips","negative"
"4714","whore","negative"
"4715","whores","negative"
"4716","wicked","negative"
"4717","wickedly","negative"
"4718","wickedness","negative"
"4719","wild","negative"
"4720","wildly","negative"
"4721","wiles","negative"
"4722","wilt","negative"
"4723","wily","negative"
"4724","wimpy","negative"
"4725","wince","negative"
"4726","wobble","negative"
"4727","wobbled","negative"
"4728","wobbles","negative"
"4729","woe","negative"
"4730","woebegone","negative"
"4731","woeful","negative"
"4732","woefully","negative"
"4733","womanizer","negative"
"4734","womanizing","negative"
"4735","worn","negative"
"4736","worried","negative"
"4737","worriedly","negative"
"4738","worrier","negative"
"4739","worries","negative"
"4740","worrisome","negative"
"4741","worry","negative"
"4742","worrying","negative"
"4743","worryingly","negative"
"4744","worse","negative"
"4745","worsen","negative"
"4746","worsening","negative"
"4747","worst","negative"
"4748","worthless","negative"
"4749","worthlessly","negative"
"4750","worthlessness","negative"
"4751","wound","negative"
"4752","wounds","negative"
"4753","wrangle","negative"
"4754","wrath","negative"
"4755","wreak","negative"
"4756","wreaked","negative"
"4757","wreaks","negative"
"4758","wreck","negative"
"4759","wrest","negative"
"4760","wrestle","negative"
"4761","wretch","negative"
"4762","wretched","negative"
"4763","wretchedly","negative"
"4764","wretchedness","negative"
"4765","wrinkle","negative"
"4766","wrinkled","negative"
"4767","wrinkles","negative"
"4768","wrip","negative"
"4769","wripped","negative"
"4770","wripping","negative"
"4771","writhe","negative"
"4772","wrong","negative"
"4773","wrongful","negative"
"4774","wrongly","negative"
"4775","wrought","negative"
"4776","yawn","negative"
"4777","zap","negative"
"4778","zapped","negative"
"4779","zaps","negative"
"4780","zealot","negative"
"4781","zealous","negative"
"4782","zealously","negative"
"4783","zombie","negative"
"4784","a+","positive"
"4785","abound","positive"
"4786","abounds","positive"
"4787","abundance","positive"
"4788","abundant","positive"
"4789","accessable","positive"
"4790","accessible","positive"
"4791","acclaim","positive"
"4792","acclaimed","positive"
"4793","acclamation","positive"
"4794","accolade","positive"
"4795","accolades","positive"
"4796","accommodative","positive"
"4797","accomodative","positive"
"4798","accomplish","positive"
"4799","accomplished","positive"
"4800","accomplishment","positive"
"4801","accomplishments","positive"
"4802","accurate","positive"
"4803","accurately","positive"
"4804","achievable","positive"
"4805","achievement","positive"
"4806","achievements","positive"
"4807","achievible","positive"
"4808","acumen","positive"
"4809","adaptable","positive"
"4810","adaptive","positive"
"4811","adequate","positive"
"4812","adjustable","positive"
"4813","admirable","positive"
"4814","admirably","positive"
"4815","admiration","positive"
"4816","admire","positive"
"4817","admirer","positive"
"4818","admiring","positive"
"4819","admiringly","positive"
"4820","adorable","positive"
"4821","adore","positive"
"4822","adored","positive"
"4823","adorer","positive"
"4824","adoring","positive"
"4825","adoringly","positive"
"4826","adroit","positive"
"4827","adroitly","positive"
"4828","adulate","positive"
"4829","adulation","positive"
"4830","adulatory","positive"
"4831","advanced","positive"
"4832","advantage","positive"
"4833","advantageous","positive"
"4834","advantageously","positive"
"4835","advantages","positive"
"4836","adventuresome","positive"
"4837","adventurous","positive"
"4838","advocate","positive"
"4839","advocated","positive"
"4840","advocates","positive"
"4841","affability","positive"
"4842","affable","positive"
"4843","affably","positive"
"4844","affectation","positive"
"4845","affection","positive"
"4846","affectionate","positive"
"4847","affinity","positive"
"4848","affirm","positive"
"4849","affirmation","positive"
"4850","affirmative","positive"
"4851","affluence","positive"
"4852","affluent","positive"
"4853","afford","positive"
"4854","affordable","positive"
"4855","affordably","positive"
"4856","afordable","positive"
"4857","agile","positive"
"4858","agilely","positive"
"4859","agility","positive"
"4860","agreeable","positive"
"4861","agreeableness","positive"
"4862","agreeably","positive"
"4863","all-around","positive"
"4864","alluring","positive"
"4865","alluringly","positive"
"4866","altruistic","positive"
"4867","altruistically","positive"
"4868","amaze","positive"
"4869","amazed","positive"
"4870","amazement","positive"
"4871","amazes","positive"
"4872","amazing","positive"
"4873","amazingly","positive"
"4874","ambitious","positive"
"4875","ambitiously","positive"
"4876","ameliorate","positive"
"4877","amenable","positive"
"4878","amenity","positive"
"4879","amiability","positive"
"4880","amiabily","positive"
"4881","amiable","positive"
"4882","amicability","positive"
"4883","amicable","positive"
"4884","amicably","positive"
"4885","amity","positive"
"4886","ample","positive"
"4887","amply","positive"
"4888","amuse","positive"
"4889","amusing","positive"
"4890","amusingly","positive"
"4891","angel","positive"
"4892","angelic","positive"
"4893","apotheosis","positive"
"4894","appeal","positive"
"4895","appealing","positive"
"4896","applaud","positive"
"4897","appreciable","positive"
"4898","appreciate","positive"
"4899","appreciated","positive"
"4900","appreciates","positive"
"4901","appreciative","positive"
"4902","appreciatively","positive"
"4903","appropriate","positive"
"4904","approval","positive"
"4905","approve","positive"
"4906","ardent","positive"
"4907","ardently","positive"
"4908","ardor","positive"
"4909","articulate","positive"
"4910","aspiration","positive"
"4911","aspirations","positive"
"4912","aspire","positive"
"4913","assurance","positive"
"4914","assurances","positive"
"4915","assure","positive"
"4916","assuredly","positive"
"4917","assuring","positive"
"4918","astonish","positive"
"4919","astonished","positive"
"4920","astonishing","positive"
"4921","astonishingly","positive"
"4922","astonishment","positive"
"4923","astound","positive"
"4924","astounded","positive"
"4925","astounding","positive"
"4926","astoundingly","positive"
"4927","astutely","positive"
"4928","attentive","positive"
"4929","attraction","positive"
"4930","attractive","positive"
"4931","attractively","positive"
"4932","attune","positive"
"4933","audible","positive"
"4934","audibly","positive"
"4935","auspicious","positive"
"4936","authentic","positive"
"4937","authoritative","positive"
"4938","autonomous","positive"
"4939","available","positive"
"4940","aver","positive"
"4941","avid","positive"
"4942","avidly","positive"
"4943","award","positive"
"4944","awarded","positive"
"4945","awards","positive"
"4946","awe","positive"
"4947","awed","positive"
"4948","awesome","positive"
"4949","awesomely","positive"
"4950","awesomeness","positive"
"4951","awestruck","positive"
"4952","awsome","positive"
"4953","backbone","positive"
"4954","balanced","positive"
"4955","bargain","positive"
"4956","beauteous","positive"
"4957","beautiful","positive"
"4958","beautifullly","positive"
"4959","beautifully","positive"
"4960","beautify","positive"
"4961","beauty","positive"
"4962","beckon","positive"
"4963","beckoned","positive"
"4964","beckoning","positive"
"4965","beckons","positive"
"4966","believable","positive"
"4967","believeable","positive"
"4968","beloved","positive"
"4969","benefactor","positive"
"4970","beneficent","positive"
"4971","beneficial","positive"
"4972","beneficially","positive"
"4973","beneficiary","positive"
"4974","benefit","positive"
"4975","benefits","positive"
"4976","benevolence","positive"
"4977","benevolent","positive"
"4978","benifits","positive"
"4979","best","positive"
"4980","best-known","positive"
"4981","best-performing","positive"
"4982","best-selling","positive"
"4983","better","positive"
"4984","better-known","positive"
"4985","better-than-expected","positive"
"4986","beutifully","positive"
"4987","blameless","positive"
"4988","bless","positive"
"4989","blessing","positive"
"4990","bliss","positive"
"4991","blissful","positive"
"4992","blissfully","positive"
"4993","blithe","positive"
"4994","blockbuster","positive"
"4995","bloom","positive"
"4996","blossom","positive"
"4997","bolster","positive"
"4998","bonny","positive"
"4999","bonus","positive"
"5000","bonuses","positive"
"5001","boom","positive"
"5002","booming","positive"
"5003","boost","positive"
"5004","boundless","positive"
"5005","bountiful","positive"
